
Entries	DB

4831	ChEBI
1493	ChEMBL
946	DrugBank
5211	EC
84	EFO
7420	Linnean
340	MeSH
476	OMIM
40846	PDB
4322	Rhea
251607	UniProt

Accessions	DB

318737	UniProt

Xrefs	DB

48625	ChEBI
2927	ChEMBL
2697	DrugBank
292129	EC
202	EFO
251607	Linnean
615	MeSH
571	OMIM
43510	PDB
25167	Rhea
576602	UniProt
