
Entries	DB

9692	ChEBI
726649	ChEMBL
3336	EC
83	EFO
7218	Linnean
316	MeSH
418	OMIM
35793	PDB
477	PDBeChem
246916	UniProt

Accessions	DB

9692	ChEBI
308438	UniProt

Xrefs	DB

5061450	ChEBI
1789467	ChEMBL
260326	EC
193	EFO
246916	Linnean
556	MeSH
514	OMIM
37956	PDB
478	PDBeChem
7395988	UniProt
