
Entries	DB

4956	ChEBI
933	ChEMBL
946	DrugBank
5309	EC
103	EFO
7450	Linnean
453	MeSH
768	OMIM
43130	PDB
4444	Rhea
253904	UniProt

Accessions	DB

321850	UniProt

Xrefs	DB

50013	ChEBI
1781	ChEMBL
2697	DrugBank
295830	EC
291	EFO
253904	Linnean
967	MeSH
882	OMIM
45905	PDB
25870	Rhea
584202	UniProt
