
Entries	DB

4956	ChEBI
933	ChEMBL
946	DrugBank
5309	EC
86	EFO
7450	Linnean
390	MeSH
599	OMIM
43131	PDB
4444	Rhea
253904	UniProt

Accessions	DB

321850	UniProt

Xrefs	DB

50013	ChEBI
1780	ChEMBL
2697	DrugBank
295830	EC
205	EFO
253904	Linnean
744	MeSH
687	OMIM
45906	PDB
25870	Rhea
583698	UniProt
