
Entries	DB

4890	ChEBI
933	ChEMBL
946	DrugBank
5269	EC
103	EFO
7445	Linnean
445	MeSH
734	OMIM
42199	PDB
4394	Rhea
253684	UniProt

Accessions	DB

321333	UniProt

Xrefs	DB

49496	ChEBI
1781	ChEMBL
2697	DrugBank
295284	EC
290	EFO
253684	Linnean
931	MeSH
847	OMIM
44915	PDB
25591	Rhea
582582	UniProt
