
Entries	DB

4736	ChEBI
460921	ChEMBL
946	DrugBank
5134	EC
82	EFO
7414	Linnean
340	MeSH
471	OMIM
40826	PDB
4226	Rhea
251487	UniProt

Accessions	DB

318390	UniProt

Xrefs	DB

47666	ChEBI
1156980	ChEMBL
2697	DrugBank
291457	EC
196	EFO
251487	Linnean
610	MeSH
564	OMIM
43503	PDB
24554	Rhea
1730352	UniProt
