
Entries	DB

4890	ChEBI
933	ChEMBL
946	DrugBank
5266	EC
103	EFO
7442	Linnean
444	MeSH
726	OMIM
42182	PDB
4391	Rhea
253372	UniProt

Accessions	DB

320900	UniProt

Xrefs	DB

49220	ChEBI
1781	ChEMBL
2697	DrugBank
294740	EC
288	EFO
253372	Linnean
923	MeSH
839	OMIM
44913	PDB
25581	Rhea
581454	UniProt
