
Entries	DB

9521	ChEBI
726996	ChEMBL
3385	EC
84	EFO
7271	Linnean
319	MeSH
425	OMIM
36836	PDB
516	PDBeChem
247876	UniProt

Accessions	DB

9521	ChEBI
310451	UniProt

Xrefs	DB

4163145	ChEBI
1789814	ChEMBL
261816	EC
200	EFO
247876	Linnean
563	MeSH
521	OMIM
39129	PDB
518	PDBeChem
6500936	UniProt
